"order_id","amazon_id","flipkart_id","myntra_id","gender","location","product_category","quantity","coupan_status","ofline_spend","coupan_code","region","country","item_type","sales_channel","name","product","m_price","color","m_brand","category","f_price","stock_qty","f_ratings","f_brand","f_seller"
1769,"A-1769","F_1769","M-1769","M","California","Office","10","Clicked",1000,"OFF10",NULL,NULL,NULL,NULL,"Tokyo Talkies Women White Slim Fit Mildly Distressed Jeans","Jeans",2099,"White","Tokyo Talkies",NULL,NULL,NULL,NULL,NULL,NULL
1770,"A-1770","F_1770","M-1770","M","California","Office","1","Not Used",1000,"OFF10",NULL,NULL,NULL,NULL,"Roadster Women Black Skinny Fit High-Rise Clean Look Stretchable Jeans","Jeans",1699,"Black","Roadster",NULL,NULL,NULL,NULL,NULL,NULL
1771,"A-1771","F_1771","M-1771","M","California","Office","4","Clicked",1000,"OFF10",NULL,NULL,NULL,NULL,"Tokyo Talkies Women Blue Super Skinny Fit Mid-Rise Clean Look Stretchable Jeans","Jeans",1899,"Blue","Tokyo Talkies",NULL,NULL,NULL,NULL,NULL,NULL
1772,"A-1772","F_1772","M-1772","F","New York","Office","5","Not Used",4500,"OFF10",NULL,NULL,NULL,NULL,"FREAKINS Women Grey Bootcut High-Rise Mildly Distressed Jeans","Jeans",1999,"Grey","FREAKINS",NULL,NULL,NULL,NULL,NULL,NULL
1773,"A-1773","F_1773","M-1773","F","New York","Office","26","Not Used",4500,"OFF10",NULL,NULL,NULL,NULL,"DressBerry Women Blue Flared Mildly Distressed Heavy Fade Stretchable Jeans","Jeans",1999,"Blue","DressBerry",NULL,NULL,NULL,NULL,NULL,NULL
1774,"A-1774","F_1774","M-1774","F","New York","Office","1","Clicked",4500,"OFF10",NULL,NULL,NULL,NULL,"People Women Navy Blue Skinny Fit Jeans","Jeans",999,"Navy Blue","People",NULL,NULL,NULL,NULL,NULL,NULL
1775,"A-1775","F_1775","M-1775","F","New Jersey","Office","1","Clicked",4500,"OFF10",NULL,NULL,NULL,NULL,"SASSAFRAS Women Rust Red Regular Fit Solid High-Rise Slouchy Jeans","Jeans",1999,"Rust","SASSAFRAS",NULL,NULL,NULL,NULL,NULL,NULL
1776,"A-1776","F_1776","M-1776","F","Chicago","Office","1","Not Used",4500,"OFF10",NULL,NULL,NULL,NULL,"URBANIC Women Black Cotton Solid Cropped Jeans","Jeans",1690,"Black","URBANIC",NULL,NULL,NULL,NULL,NULL,NULL
1777,"A-1777","F_1777","M-1777","F","Chicago","Office","1","Used",4500,"OFF10",NULL,NULL,NULL,NULL,"Tokyo Talkies Women Blue Straight Fit Highly Distressed Heavy Fade Jeans","Jeans",2199,"Blue","Tokyo Talkies",NULL,NULL,NULL,NULL,NULL,NULL
1778,"A-1778","F_1778","M-1778","F","Chicago","Office","1","Used",4500,"OFF10",NULL,NULL,NULL,NULL,"Roadster Women Blue Skinny Fit Mid-Rise Stretchable Jeans","Jeans",1799,"Blue","Roadster",NULL,NULL,NULL,NULL,NULL,NULL
1779,"A-1779","F_1779","M-1779","F","Chicago","Office","1","Used",4500,"OFF10",NULL,NULL,NULL,NULL,"SPYKAR Women Blue Skinny Fit High-Rise Low Distress Light Fade Jeans","Jeans",2599,"Blue","SPYKAR",NULL,NULL,NULL,NULL,NULL,NULL
1780,"A-1780","F_1780","M-1780","F","Chicago","Office","1","Used",4500,"OFF10",NULL,NULL,NULL,NULL,"The Roadster Lifestyle Co Women Blue Wide Leg Stretchable Jeans","Jeans",2699,"Blue","Roadster",NULL,NULL,NULL,NULL,NULL,NULL
1781,"A-1781","F_1781","M-1781","F","Chicago","Office","6","Not Used",4500,"OFF10",NULL,NULL,NULL,NULL,"Roadster Women Blue Regular Fit Flared Mid-Rise Clean Look Stretchable Jeans","Jeans",2199,"Blue","Roadster",NULL,NULL,NULL,NULL,NULL,NULL
1782,"A-1782","F_1782","M-1782","F","Chicago","Office","4","Clicked",4500,"OFF10",NULL,NULL,NULL,NULL,"Tokyo Talkies Women Black Bootcut Fit Cropped Jeans","Jeans",1899,"Black","Tokyo Talkies",NULL,NULL,NULL,NULL,NULL,NULL
1783,"A-1783","F_1783","M-1783","F","Chicago","Office","57","Clicked",4500,"OFF10",NULL,NULL,NULL,NULL,"Sugr Women Blue Skinny Fit Mid-Rise Clean Look Jeans","Jeans",799,"Blue","Sugr",NULL,NULL,NULL,NULL,NULL,NULL
1784,"A-1784","F_1784","M-1784","F","Washington DC","Office","10","Clicked",700,"OFF10",NULL,NULL,NULL,NULL,"ONLY Women Black High-Rise Slash Knee Regular Fit Jeans","Jeans",3699,"Black","ONLY",NULL,NULL,NULL,NULL,NULL,NULL
1785,"A-1785","F_1785","M-1785","F","Washington DC","Office","2","Clicked",700,"OFF10",NULL,NULL,NULL,NULL,"Roadster Women Alluring Grey High-Rise Boyfriend Fit Stretchable Jeans","Jeans",2399,"Grey","Roadster",NULL,NULL,NULL,NULL,NULL,NULL
1786,"A-1786","F_1786","M-1786","M","New Jersey","Office","1","Clicked",700,"OFF10",NULL,NULL,NULL,NULL,"FREAKINS Women Stylish Black High-Rise Relaxed Fit Cropped Jeans","Jeans",1999,"Black","FREAKINS",NULL,NULL,NULL,NULL,NULL,NULL
1787,"A-1787","F_1787","M-1787","M","Chicago","Office","2","Used",700,"OFF10",NULL,NULL,NULL,NULL,"ONLY Women Blue Slim Fit High-Rise Mildly Distressed Heavy Fade Stretchable Jeans","Jeans",3699,"Blue","ONLY",NULL,NULL,NULL,NULL,NULL,NULL
1788,"A-1788","F_1788","M-1788","M","Chicago","Office","5","Used",700,"OFF10",NULL,NULL,NULL,NULL,"Mast & Harbour Women Blue Boyfriend Fit Slash Knee Light Fade Stretchable Jeans","Jeans",1999,"Blue","Mast & Harbour",NULL,NULL,NULL,NULL,NULL,NULL
1789,"A-1789","F_1789","M-1789","M","Chicago","Office","21","Clicked",700,"OFF10",NULL,NULL,NULL,NULL,"FREAKINS Women Classic White High-Rise Mom Fit Cropped Jeans","Jeans",1799,"White","FREAKINS",NULL,NULL,NULL,NULL,NULL,NULL
1790,"A-1790","F_1790","M-1790","F","Chicago","Office","10","Clicked",700,"OFF10",NULL,NULL,NULL,NULL,"Tokyo Talkies Women Blue Light Fade Jeans","Jeans",1999,"Blue","Tokyo Talkies",NULL,NULL,NULL,NULL,NULL,NULL
1791,"A-1791","F_1791","M-1791","F","Chicago","Office","1","Clicked",700,"OFF10",NULL,NULL,NULL,NULL,"URBANIC Women Purple Cotton Simplicity Mom Jeans","Mom Jeans",1790,"Purple","URBANIC",NULL,NULL,NULL,NULL,NULL,NULL
1792,"A-1792","F_1792","M-1792","F","Chicago","Office","1","Used",700,"OFF10",NULL,NULL,NULL,NULL,"FREAKINS Women Stunning Blue High-Rise Straight Fit Jeans","Jeans",1999,"Blue","FREAKINS",NULL,NULL,NULL,NULL,NULL,NULL
1793,"A-1793","F_1793","M-1793","F","Chicago","Office","1","Clicked",700,"OFF10",NULL,NULL,NULL,NULL,"BROADSTAR Women Black Skinny Fit High-Rise Ankle Length Jeans","Jeans",2499,"Black","BROADSTAR",NULL,NULL,NULL,NULL,NULL,NULL
1794,"A-1794","F_1794","M-1794","F","New York","Office","5","Clicked",700,"OFF10",NULL,NULL,NULL,NULL,"Roadster Women Blue Bootcut Mid-Rise Clean Look Stretchable Jeans","Jeans",1699,"Blue","Roadster",NULL,NULL,NULL,NULL,NULL,NULL
1795,"A-1795","F_1795","M-1795","F","New York","Office","21","Not Used",700,"OFF10",NULL,NULL,NULL,NULL,"Roadster Women Blue Solid Light Fade Stretchable Jeans","Jeans",2599,"Blue","Roadster",NULL,NULL,NULL,NULL,NULL,NULL
1796,"A-1796","F_1796","M-1796","F","New York","Office","10","Used",700,"OFF10",NULL,NULL,NULL,NULL,"Roadster Women Blue Boyfriend Fit High-Rise Light Fade Stretchable Jeans","Jeans",2399,"Blue","Roadster",NULL,NULL,NULL,NULL,NULL,NULL
1797,"A-1797","F_1797","M-1797","F","New York","Office","3","Used",700,"OFF10",NULL,NULL,NULL,NULL,"ONLY Women Blue Straight Fit High-Rise Low Distress Light Fade Jeans","Jeans",3499,"Blue","ONLY",NULL,NULL,NULL,NULL,NULL,NULL
1798,"A-1798","F_1798","M-1798","F","New York","Office","12","Clicked",700,"OFF10",NULL,NULL,NULL,NULL,"ether Women Black Skinny Fit Slash Knee Stretchable Jeans","Jeans",1899,"Black","ether",NULL,NULL,NULL,NULL,NULL,NULL
1799,"A-1799","F_1799","M-1799","F","Chicago","Office","1","Used",700,"OFF10",NULL,NULL,NULL,NULL,"Roadster Women Blue Skinny Fit High-Rise Clean Look Stretchable Cropped Jeans","Jeans",1699,"Blue","Roadster",NULL,NULL,NULL,NULL,NULL,NULL
1800,"A-1800","F_1800","M-1800","F","Chicago","Office","1","Used",700,"OFF10",NULL,NULL,NULL,NULL,"Roadster Women Peach-Coloured Straight Fit Stretchable Jeans","Jeans",2599,"Peach","Roadster",NULL,NULL,NULL,NULL,NULL,NULL
1801,"A-1801","F_1801","M-1801","F","New York","Office","1","Clicked",700,"OFF10",NULL,NULL,NULL,NULL,"People Women Black Skinny Fit Slash Knee Jeans","Jeans",999,"Black","People",NULL,NULL,NULL,NULL,NULL,NULL
1802,"A-1802","F_1802","M-1802","M","California","Office","10","Clicked",700,"OFF10",NULL,NULL,NULL,NULL,"ether Women Blue Wide Leg Mid-Rise Clean Look Jeans","Jeans",1499,"Blue","ether",NULL,NULL,NULL,NULL,NULL,NULL
1803,"A-1803","F_1803","M-1803","M","California","Office","5","Clicked",700,"OFF10",NULL,NULL,NULL,NULL,"Roadster Women Blue Skinny Fit Mid-Rise Clean Look Stretchable Cropped Jeans","Jeans",1799,"Blue","Roadster",NULL,NULL,NULL,NULL,NULL,NULL
1804,"A-1804","F_1804","M-1804","M","California","Office","2","Used",700,"OFF10",NULL,NULL,NULL,NULL,"People Women Blue Tapered Fit High-Rise Heavy Fade Jeans","Jeans",1299,"Blue","People",NULL,NULL,NULL,NULL,NULL,NULL
1805,"A-1805","F_1805","M-1805","M","Chicago","Office","1","Clicked",700,"OFF10",NULL,NULL,NULL,NULL,"Flying Machine Women Blue Super Skinny Fit Light Fade Stretchable Jeans","Jeans",2399,"Blue","Flying Machine",NULL,NULL,NULL,NULL,NULL,NULL
1806,"A-1806","F_1806","M-1806","M","New York","Office","4","Used",700,"OFF10",NULL,NULL,NULL,NULL,"MANGO Women Blue Wide Leg Low-Rise Slash Knee Stretchable Jeans","Jeans",3590,"Blue","MANGO",NULL,NULL,NULL,NULL,NULL,NULL
1807,"A-1807","F_1807","M-1807","M","New York","Office","5","Used",700,"OFF10",NULL,NULL,NULL,NULL,"Flying Machine Women Blue Flared Fit Mid Rise Claem Look Cropped Jeans With Side Stripes","Jeans",2499,"Blue","Flying Machine",NULL,NULL,NULL,NULL,NULL,NULL
1808,"A-1808","F_1808","M-1808","M","New York","Office","21","Clicked",700,"OFF10",NULL,NULL,NULL,NULL,"Flying Machine Women Blue Slim Fit Mid-Rise Clean Look Stretchable Jeans","Jeans",1499,"Blue","Flying Machine",NULL,NULL,NULL,NULL,NULL,NULL
1809,"A-1809","F_1809","M-1809","M","New Jersey","Office","1","Clicked",700,"OFF10",NULL,NULL,NULL,NULL,"Tokyo Talkies Women Black Skinny Fit Mid-Rise Clean Look Stretchable Jeans","Jeans",1899,"Black","Tokyo Talkies",NULL,NULL,NULL,NULL,NULL,NULL
1810,"A-1810","F_1810","M-1810","M","New Jersey","Office","1","Used",700,"OFF10",NULL,NULL,NULL,NULL,"High Star Women Blue Bootcut High-Rise Clean Look Stretchable Jeans","Jeans",1299,"Blue","High Star",NULL,NULL,NULL,NULL,NULL,NULL
1811,"A-1811","F_1811","M-1811","M","New Jersey","Office","1","Clicked",700,"OFF10",NULL,NULL,NULL,NULL,"Roadster Women Stunning Blue Straight Fit Stretchable Jeans","Jeans",2599,"Blue","Roadster",NULL,NULL,NULL,NULL,NULL,NULL
1812,"A-1812","F_1812","M-1812","M","New Jersey","Office","1","Not Used",700,"OFF10",NULL,NULL,NULL,NULL,"High Star Women Grey Slim Fit High-Rise Clean Look Stretchable Jeans","Jeans",1299,"Grey","High Star",NULL,NULL,NULL,NULL,NULL,NULL
1813,"A-1813","F_1813","M-1813","M","New Jersey","Office","7","Used",700,"OFF10",NULL,NULL,NULL,NULL,"URBANIC Women Blue Pure Cotton Wide Leg Slash Knee Light Fade Cropped Jeans","Jeans",1990,"Blue","URBANIC",NULL,NULL,NULL,NULL,NULL,NULL
1814,"A-1814","F_1814","M-1814","M","New Jersey","Office","6","Used",700,"OFF10",NULL,NULL,NULL,NULL,"Missguided Women Blue Pure Cotton Solid Mom Fit Slash Knee Jeans","Jeans",3690,"Blue","Missguided",NULL,NULL,NULL,NULL,NULL,NULL
1815,"A-1815","F_1815","M-1815","M","New Jersey","Office","10","Clicked",700,"OFF10",NULL,NULL,NULL,NULL,"Flying Machine Women Blue Veronica Skinny Fit Light Fade Stretchable Jeans","Jeans",1899,"Blue","Flying Machine",NULL,NULL,NULL,NULL,NULL,NULL
1816,"A-1816","F_1816","M-1816","F","New Jersey","Office","1","Clicked",700,"OFF10",NULL,NULL,NULL,NULL,"Roadster Women Blue Skinny Fit Light Fade Stretchable Cropped Jeans","Jeans",1999,"Blue","Roadster",NULL,NULL,NULL,NULL,NULL,NULL
1817,"A-1817","F_1817","M-1817","M","California","Office","21","Used",700,"OFF10",NULL,NULL,NULL,NULL,"Orchid Blues Women Blue Flared High-Rise Belted Jeans","Jeans",1999,"Blue","Orchid Blues",NULL,NULL,NULL,NULL,NULL,NULL
1818,"A-1818","F_1818","M-1818","M","New Jersey","Office","1","Used",1000,"OFF10",NULL,NULL,NULL,NULL,"People Women Grey Skinny Fit Mildly Distressed Jeans","Jeans",1199,"Grey","People",NULL,NULL,NULL,NULL,NULL,NULL
1819,"A-1819","F_1819","M-1819","M","New Jersey","Office","1","Used",1000,"OFF10",NULL,NULL,NULL,NULL,"Aeropostale Women Blue Regular Fit Mid-Rise Mildly Distressed Stretchable Jeans","Jeans",2799,"Blue","Aeropostale",NULL,NULL,NULL,NULL,NULL,NULL
1820,"A-1820","F_1820","M-1820","M","New Jersey","Office","5","Used",1000,"OFF10",NULL,NULL,NULL,NULL,"Tokyo Talkies Women Charcoal Stretchable Jeans","Jeans",1699,"Charcoal","Tokyo Talkies",NULL,NULL,NULL,NULL,NULL,NULL
1821,"A-1821","F_1821","M-1821","M","New Jersey","Office","5","Not Used",1000,"OFF10",NULL,NULL,NULL,NULL,"Tokyo Talkies Women Grey Skinny Fit Mid-Rise Clean Look Stretchable Jeans","Jeans",2099,"Grey","Tokyo Talkies",NULL,NULL,NULL,NULL,NULL,NULL
1822,"A-1822","F_1822","M-1822","F","Chicago","Office","11","Used",1000,"OFF10",NULL,NULL,NULL,NULL,"Roadster Women Alluring Grey Mid-Rise Boyfriend Fit Stretchable Jeans","Jeans",2599,"Grey","Roadster",NULL,NULL,NULL,NULL,NULL,NULL
1823,"A-1823","F_1823","M-1823","F","Chicago","Office","11","Clicked",1000,"OFF10",NULL,NULL,NULL,NULL,"People Women Blue Slim Fit Light Fade Jeans","Jeans",1399,"Blue","People",NULL,NULL,NULL,NULL,NULL,NULL
1824,"A-1824","F_1824","M-1824","F","New York","Office","5","Clicked",1000,"OFF10",NULL,NULL,NULL,NULL,"ether Women Black Regular Fit Mid-Rise Clean Look Stretchable Jeans","Jeans",1299,"Black","ether",NULL,NULL,NULL,NULL,NULL,NULL
1825,"A-1825","F_1825","M-1825","M","Washington DC","Office","21","Clicked",1000,"OFF10",NULL,NULL,NULL,NULL,"People Women Pink Super Skinny Fit Jeans","Jeans",1499,"Pink","People",NULL,NULL,NULL,NULL,NULL,NULL
1826,"A-1826","F_1826","M-1826","M","Washington DC","Office","8","Clicked",1000,"OFF10",NULL,NULL,NULL,NULL,"DeFacto Women Black Stretchable Jeans","Jeans",1599,"Black","DeFacto",NULL,NULL,NULL,NULL,NULL,NULL
1827,"A-1827","F_1827","M-1827","M","Washington DC","Office","1","Clicked",1000,"OFF10",NULL,NULL,NULL,NULL,"ONLY Women Blue Bootcut High-Rise Low Distress Light Fade Jeans","Jeans",3499,"Blue","ONLY",NULL,NULL,NULL,NULL,NULL,NULL
1828,"A-1828","F_1828","M-1828","M","California","Office","1","Used",1000,"OFF10",NULL,NULL,NULL,NULL,"High Star Women Grey Jogger High-Rise Jeans","Jogger, High-Rise Jeans",2299,"Grey","High Star",NULL,NULL,NULL,NULL,NULL,NULL
1829,"A-1829","F_1829","M-1829","M","California","Office","1","Clicked",1000,"OFF10",NULL,NULL,NULL,NULL,"People Women Blue Slim Fit Heavy Fade Jeans","Jeans",1399,"Blue","People",NULL,NULL,NULL,NULL,NULL,NULL
1830,"A-1830","F_1830","M-1830","M","California","Office","21","Clicked",1000,"OFF10",NULL,NULL,NULL,NULL,"Moda Rapido Women Blue Slim Fit Heavy Fade Stretchable Jeans","Jeans",2799,"Blue","Moda Rapido",NULL,NULL,NULL,NULL,NULL,NULL
1831,"A-1831","F_1831","M-1831","M","California","Office","1","Clicked",1000,"OFF10",NULL,NULL,NULL,NULL,"Tokyo Talkies Women Yellow Wide Leg Stretchable Jeans","Jeans",1599,"Yellow","Tokyo Talkies",NULL,NULL,NULL,NULL,NULL,NULL
1832,"A-1832","F_1832","M-1832","M","California","Office","1","Used",1000,"OFF10",NULL,NULL,NULL,NULL,"Harvard Women Blue Regular Fit Mid-Rise Mildly Distressed Jeans","Jeans",1599,"Blue","Harvard",NULL,NULL,NULL,NULL,NULL,NULL
1833,"A-1833","F_1833","M-1833","M","California","Office","1","Used",1000,"OFF10",NULL,NULL,NULL,NULL,"River Of Design Jeans Women Grey Skinny Fit High-Rise Stretchable Jeans","Jeans, Skinny Fit, High-Rise, Stretchable",1899,"Grey","River Of Design Jeans",NULL,NULL,NULL,NULL,NULL,NULL
1834,"A-1834","F_1834","M-1834","F","Chicago","Office","1","Clicked",1000,"OFF10",NULL,NULL,NULL,NULL,"Roadster Women Blue Regular Fit Mid-Rise Clean Look Jeans","Jeans",2299,"Blue","Roadster",NULL,NULL,NULL,NULL,NULL,NULL
1835,"A-1835","F_1835","M-1835","F","Chicago","Office","1","Used",1000,"OFF10",NULL,NULL,NULL,NULL,"DressBerry Women Black Skinny Fit Stretchable Jeans","Jeans",1899,"Black","DressBerry",NULL,NULL,NULL,NULL,NULL,NULL
1836,"A-1836","F_1836","M-1836","F","California","Office","4","Used",1000,"OFF10",NULL,NULL,NULL,NULL,"Pepe Jeans Women Blue Frisky Skinny Fit Low-Rise Clean Look Stretchable Jeans","Jeans",2599,"Blue","Pepe Jeans",NULL,NULL,NULL,NULL,NULL,NULL
1837,"A-1837","F_1837","M-1837","F","California","Office","1","Clicked",1000,"OFF10",NULL,NULL,NULL,NULL,"Mode by Red Tape Women Blue Relaxed Fit Mid-Rise Clean Look Cropped Jeans","Jeans",4199,"Blue","Mode by Red Tape",NULL,NULL,NULL,NULL,NULL,NULL
1838,"A-1838","F_1838","M-1838","F","California","Office","1","Used",1000,"OFF10",NULL,NULL,NULL,NULL,"Ginger by Lifestyle Women Purple Flared Low Distress Jeans","Jeans",1699,"Purple","Ginger by Lifestyle",NULL,NULL,NULL,NULL,NULL,NULL
1839,"A-1839","F_1839","M-1839","F","California","Office","1","Clicked",4500,"OFF10",NULL,NULL,NULL,NULL,"Tokyo Talkies Women Blue Super Skinny Fit Mid-Rise Clean Look Stretchable Jeans","Jeans",2349,"Blue","Tokyo Talkies",NULL,NULL,NULL,NULL,NULL,NULL
1840,"A-1840","F_1840","M-1840","F","California","Office","1","Clicked",4500,"OFF10",NULL,NULL,NULL,NULL,"SASSAFRAS Women Chic Rust High-Rise Wide Leg Fit Jeans","Jeans",2299,"Rust","SASSAFRAS",NULL,NULL,NULL,NULL,NULL,NULL
1841,"A-1841","F_1841","M-1841","F","California","Office","1","Clicked",4500,"OFF10",NULL,NULL,NULL,NULL,"AND Women Black High-Rise Stretchable Cropped Jeans","Jeans",2299,"Black","AND",NULL,NULL,NULL,NULL,NULL,NULL
1842,"A-1842","F_1842","M-1842","F","California","Office","516","Clicked",4500,"OFF10",NULL,NULL,NULL,NULL,"Code 61 Women Blue Jogger Jeans","Jogger Jeans",2399,"Blue","Code 61",NULL,NULL,NULL,NULL,NULL,NULL
1843,"A-1843","F_1843","M-1843","F","California","Office","103","Clicked",4500,"OFF10",NULL,NULL,NULL,NULL,"Levis Women Blue Super Skinny Fit High-Rise Clean Look Sustainable Jeans","Jeans",3299,"Blue","Levis",NULL,NULL,NULL,NULL,NULL,NULL
1844,"A-1844","F_1844","M-1844","F","California","Office","206","Clicked",4500,"OFF10",NULL,NULL,NULL,NULL,"Kotty Women Black Skinny Fit Jeans","Jeans",1999,"Black","Kotty",NULL,NULL,NULL,NULL,NULL,NULL
1845,"A-1845","F_1845","M-1845","F","California","Office","26","Used",4500,"OFF10",NULL,NULL,NULL,NULL,"People Women Black Slim Fit Jeans","Jeans",999,"Black","People",NULL,NULL,NULL,NULL,NULL,NULL
1846,"A-1846","F_1846","M-1846","F","California","Office","1","Used",4500,"OFF10",NULL,NULL,NULL,NULL,"Belliskey Women Black Skinny Fit High-Rise Side Slit Detailed Clean Look Jeans","Jeans",2599,"Black","Belliskey",NULL,NULL,NULL,NULL,NULL,NULL
1847,"A-1847","F_1847","M-1847","F","California","Office","1","Not Used",4500,"OFF10",NULL,NULL,NULL,NULL,"High Star Women Blue Straight Fit High-Rise Clean Look Jeans","Jeans",1299,"Blue","High Star",NULL,NULL,NULL,NULL,NULL,NULL
1848,"A-1848","F_1848","M-1848","F","California","Office","5","Used",4500,"OFF10",NULL,NULL,NULL,NULL,"Belliskey Women Blue Boyfriend Fit Mid-Rise Mildly Distressed Cropped Jeans","Jeans",2599,"Blue","Belliskey",NULL,NULL,NULL,NULL,NULL,NULL
1849,"A-1849","F_1849","M-1849","F","California","Office","155","Clicked",4500,"OFF10",NULL,NULL,NULL,NULL,"American Crew Women Grey Slim Fit Mid-Rise Clean Look Stretchable Jeans","Jeans",2999,"Grey","American Crew",NULL,NULL,NULL,NULL,NULL,NULL
1850,"A-1850","F_1850","M-1850","F","California","Office","155","Clicked",4500,"OFF10",NULL,NULL,NULL,NULL,"Kotty Women Blue Skinny Fit High-Rise Clean Look Jeans","Jeans",1999,"Blue","Kotty",NULL,NULL,NULL,NULL,NULL,NULL
1851,"A-1851","F_1851","M-1851","F","California","Office","155","Not Used",4500,"OFF10",NULL,NULL,NULL,NULL,"STREET 9 Women Blue Straight Fit Mid-Rise Clean Look Stretchable Jeans","Jeans",2199,"Blue","STREET 9",NULL,NULL,NULL,NULL,NULL,NULL
1852,"A-1852","F_1852","M-1852","F","California","Office","10","Not Used",4500,"OFF10",NULL,NULL,NULL,NULL,"URBANIC Women Purple Relaxed Fit Jeans","Jeans",1390,"Purple","URBANIC",NULL,NULL,NULL,NULL,NULL,NULL
1853,"A-1853","F_1853","M-1853","M","Chicago","Office","21","Used",4500,"OFF10",NULL,NULL,NULL,NULL,"United Colors of Benetton Women Blue Skinny Fit Mid-Rise Clean Look Jeans","Jeans",4999,"Blue","United Colors of Benetton",NULL,NULL,NULL,NULL,NULL,NULL
1854,"A-1854","F_1854","M-1854","M","Chicago","Office","5","Clicked",4500,"OFF10",NULL,NULL,NULL,NULL,"Pepe Jeans Women Blue Slim Fit Low-Rise Clean Look Jeans","Jeans",2399,"Blue","Pepe Jeans",NULL,NULL,NULL,NULL,NULL,NULL
1855,"A-1855","F_1855","M-1855","M","Chicago","Office","5","Used",4500,"OFF10",NULL,NULL,NULL,NULL,"HERE&NOW Women Black Skinny Fit Mid-Rise Clean Look Stretchable Cropped Jeans","Jeans",1999,"Black","HERE&NOW",NULL,NULL,NULL,NULL,NULL,NULL
1856,"A-1856","F_1856","M-1856","M","Chicago","Office","1","Used",4500,"OFF10",NULL,NULL,NULL,NULL,"Mast & Harbour Women Blue Wide Leg Slash Knee Light Fade Stretchable Jeans","Jeans",1999,"Blue","Mast & Harbour",NULL,NULL,NULL,NULL,NULL,NULL
1857,"A-1857","F_1857","M-1857","M","Washington DC","Office","2","Clicked",4500,"OFF10",NULL,NULL,NULL,NULL,"Mast & Harbour Women Blue Skinny Fit Mildly Distressed Light Fade Stretchable Jeans","Jeans",1899,"Blue","Mast & Harbour",NULL,NULL,NULL,NULL,NULL,NULL
1858,"A-1858","F_1858","M-1858","M","New York","Office","1","Clicked",4500,"OFF10",NULL,NULL,NULL,NULL,"Allen Solly Woman Women Black Solid Skinny Fit High-Rise Stretchable Jeans","Jeans",1999,"Black","Allen Solly Woman",NULL,NULL,NULL,NULL,NULL,NULL
1859,"A-1859","F_1859","M-1859","M","New York","Office","1","Clicked",4500,"OFF10",NULL,NULL,NULL,NULL,"Styli Women Blue High-Rise Heavy Fade Jeans","Jeans",1949,"Blue","Styli",NULL,NULL,NULL,NULL,NULL,NULL
1860,"A-1860","F_1860","M-1860","F","New Jersey","Office","3","Used",4500,"OFF10",NULL,NULL,NULL,NULL,"SASSAFRAS Women Blue Comfort Wide Leg High-Rise Mildly Distressed Light Fade Stretchable Jeans","Jeans",2399,"Blue","SASSAFRAS",NULL,NULL,NULL,NULL,NULL,NULL
1861,"A-1861","F_1861","M-1861","F","New Jersey","Office","3","Clicked",4500,"OFF10",NULL,NULL,NULL,NULL,"Styli Women Blue Super Skinny Fit High-Rise Jeans","Jeans",799,"Blue","Styli",NULL,NULL,NULL,NULL,NULL,NULL
1862,"A-1862","F_1862","M-1862","F","New Jersey","Office","2","Used",4500,"OFF10",NULL,NULL,NULL,NULL,"Moda Rapido Women Ankle Length Skinny Fit Blue Mildly Distressed Stretchable Jeans","Jeans",2099,"Blue","Moda Rapido",NULL,NULL,NULL,NULL,NULL,NULL
